team,ast_to,drb,efg,blk,ft_rate,fouls_poss,orb_pct,tov_pct,def.ast_to,def.efg,def.ft_rate,def.fouls_poss,def.orb_pct,def.tov_pct,win.,TeamID
drexel,1.6666666666666667,27,0.5614035087719298,7,0.43859649122807015,0.1950539881574364,0.27586206896551724,0.1142712036566785,1.3571428571428572,0.5245901639344263,0.21311475409836064,0.25324891702765745,0.25,0.16794625719769674,1,1180
tennessee-tech,0.6875,29,0.35,3,0.13333333333333333,0.24456521739130438,0.2564102564102564,0.19267822736030826,1,0.421875,0.15625,0.1968365553602812,0.30952380952380953,0.15550239234449761,0,1399
furman,1,29,0.421875,6,0.15625,0.1968365553602812,0.30952380952380953,0.15550239234449761,0.6875,0.35,0.13333333333333333,0.24456521739130438,0.2564102564102564,0.19267822736030826,1,1202
tulsa,0.6190476190476191,32,0.4056603773584906,2,0.2830188679245283,0.23311621528968118,0.3333333333333333,0.24964336661911554,1.2727272727272727,0.4473684210526316,0.24561403508771928,0.22214508851093367,0.13513513513513514,0.14405447878470404,0,1409
illinois-state,1.2727272727272727,24,0.4473684210526316,3,0.24561403508771928,0.22214508851093367,0.13513513513513514,0.14405447878470404,0.6190476190476191,0.4056603773584906,0.2830188679245283,0.23311621528968118,0.3333333333333333,0.24964336661911554,1,1229
illinois-chicago,0.3684210526315789,24,0.5102040816326531,7,0.22448979591836735,0.18912529550827423,0.10344827586206896,0.24882137244630698,3.2222222222222223,0.6129032258064516,0.14516129032258066,0.1851851851851852,0.1111111111111111,0.11532547411583802,0,1227
loyola-il,3.2222222222222223,26,0.6129032258064516,0,0.14516129032258066,0.1851851851851852,0.1111111111111111,0.11532547411583802,0.3684210526315789,0.5102040816326531,0.22448979591836735,0.18912529550827423,0.10344827586206896,0.24882137244630698,1,1260
american,1.1666666666666667,23,0.5603448275862069,5,0.08620689655172414,0.334855403348554,0.3333333333333333,0.1594048884165781,1.5714285714285714,0.4262295081967213,0.36065573770491804,0.1824401368301026,0.41025641025641024,0.0866765725606736,0,1110
maryland-eastern-shore,1.5714285714285714,20,0.4262295081967213,4,0.36065573770491804,0.1824401368301026,0.41025641025641024,0.0866765725606736,1.1666666666666667,0.5603448275862069,0.08620689655172414,0.334855403348554,0.3333333333333333,0.1594048884165781,1,1271
montana-state,0.7142857142857143,26,0.5,5,0.2830188679245283,0.26296566837107377,0.25,0.1825769431403234,0.6428571428571429,0.49038461538461536,0.25,0.33093525179856115,0.1875,0.18716577540106952,1,1286
milwaukee,0.6428571428571429,27,0.49038461538461536,6,0.25,0.33093525179856115,0.1875,0.18716577540106952,0.7142857142857143,0.5,0.2830188679245283,0.26296566837107377,0.25,0.1825769431403234,0,1454
loyola-md,0.4444444444444444,28,0.48214285714285715,0,0.375,0.2772526780088217,0.23333333333333334,0.2106741573033708,0.7692307692307693,0.5338983050847458,0.288135593220339,0.2875816993464052,0.15151515151515152,0.1608910891089109,0,1259
mount-st-marys,0.7692307692307693,23,0.5338983050847458,8,0.288135593220339,0.2875816993464052,0.15151515151515152,0.1608910891089109,0.4444444444444444,0.48214285714285715,0.375,0.2772526780088217,0.23333333333333334,0.2106741573033708,1,1291
cornell,0.7272727272727273,20,0.5096153846153846,2,0.25,0.17304492512479203,0.23076923076923078,0.2729528535980149,1.0666666666666667,0.6727272727272727,0.18181818181818182,0.20498804236419543,0.13043478260869565,0.19809825673534073,0,1165
northeastern,1.0666666666666667,20,0.6727272727272727,1,0.18181818181818182,0.20498804236419543,0.13043478260869565,0.19809825673534073,0.7272727272727273,0.5096153846153846,0.25,0.17304492512479203,0.23076923076923078,0.2729528535980149,1,1318
portland-state,3.6,25,0.6453488372093024,7,0.16279069767441862,0.1553398058252427,0.3939393939393939,0.09746588693957116,0.39473684210526316,0.3770491803278688,0.06557377049180328,0.15491009681881052,0.3055555555555556,0.37549407114624506,1,1340
north-carolina-at,0.75,22,0.4803921568627451,1,0.4117647058823529,0.29906542056074764,0.4,0.20512820512820512,1.2,0.5865384615384616,0.23076923076923078,0.28114017961733695,0.2413793103448276,0.14212620807276863,0,1299
presbyterian,1.2,18,0.5865384615384616,4,0.23076923076923078,0.28114017961733695,0.2413793103448276,0.14212620807276863,0.75,0.4803921568627451,0.4117647058823529,0.29906542056074764,0.4,0.20512820512820512,1,1342
william-mary,1.2727272727272727,44,0.7666666666666667,11,0.26666666666666666,0.19534616489514506,0.2222222222222222,0.2434705621956618,2.25,0.4634146341463415,0.10975609756097561,0.188941372603501,0.18518518518518517,0.08061265618702136,1,1456
savannah-state,2.25,14,0.4634146341463415,1,0.10975609756097561,0.188941372603501,0.18518518518518517,0.08061265618702136,1.2727272727272727,0.7666666666666667,0.26666666666666666,0.19534616489514506,0.2222222222222222,0.2434705621956618,0,1366
san-jose-state,0.42105263157894735,16,0.43333333333333335,2,0.4222222222222222,0.19767031415460642,0.24,0.25039536109646815,0.8823529411764706,0.5614035087719298,0.21052631578947367,0.36023553862140634,0.3333333333333333,0.21324636226793778,0,1363
southern-illinois,0.8823529411764706,19,0.5614035087719298,6,0.21052631578947367,0.36023553862140634,0.3333333333333333,0.21324636226793778,0.42105263157894735,0.43333333333333335,0.4222222222222222,0.19767031415460642,0.24,0.25039536109646815,1,1356
sacred-heart,0.36,16,0.47959183673469385,1,0.16326530612244897,0.23553862140630413,0.26666666666666666,0.31359759157049677,1.1538461538461537,0.6209677419354839,0.20967741935483872,0.23005032350826743,0.4666666666666667,0.15677761698022188,0,1357
st-johns-ny,1.1538461538461537,22,0.6209677419354839,8,0.20967741935483872,0.23005032350826743,0.4666666666666667,0.15677761698022188,0.36,0.47959183673469385,0.16326530612244897,0.23553862140630413,0.26666666666666666,0.31359759157049677,1,1385
louisiana-monroe,1,20,0.5681818181818182,3,0.3409090909090909,0.3522818254603683,0.19230769230769232,0.1949610077984403,1.75,0.5098039215686274,0.3137254901960784,0.2976889933411672,0.2857142857142857,0.11286681715575622,0,1419
stephen-f-austin,1.75,21,0.5098039215686274,2,0.3137254901960784,0.2976889933411672,0.2857142857142857,0.11286681715575622,1,0.5681818181818182,0.3409090909090909,0.3522818254603683,0.19230769230769232,0.1949610077984403,1,1372
richmond,1,18,0.4067796610169492,2,0.0847457627118644,0.2307969707897584,0.14285714285714285,0.16198704103671707,1.1,0.5877192982456141,0.2631578947368421,0.14498006524102938,0.3076923076923077,0.1311647429171039,0,1350
wake-forest,1.1,30,0.5877192982456141,7,0.2631578947368421,0.14498006524102938,0.3076923076923077,0.1311647429171039,1,0.4067796610169492,0.0847457627118644,0.2307969707897584,0.14285714285714285,0.16198704103671707,1,1448
abilene-christian,1.7692307692307692,31,0.49230769230769234,3,0.1076923076923077,0.2797202797202797,0.1875,0.15446768060836502,0.23076923076923078,0.3111111111111111,0.3333333333333333,0.21383227530905446,0.225,0.31370656370656375,1,1101
tennessee-martin,0.7692307692307693,24,0.5510204081632653,2,0.1836734693877551,0.34508627156789196,0.07407407407407407,0.19072769953051644,1.2307692307692308,0.46153846153846156,0.34615384615384615,0.20756115641215714,0.25,0.17407605784681304,0,1404
chattanooga,1.2307692307692308,25,0.46153846153846156,0,0.34615384615384615,0.20756115641215714,0.25,0.17407605784681304,0.7692307692307693,0.5510204081632653,0.1836734693877551,0.34508627156789196,0.07407407407407407,0.19072769953051644,1,1151
delaware-state,1.4545454545454546,21,0.4016393442622951,6,0.13114754098360656,0.2808002808002808,0.15384615384615385,0.14315460697553356,0.6470588235294118,0.42727272727272725,0.2909090909090909,0.18874773139745918,0.4166666666666667,0.20481927710843373,0,1175
east-carolina,0.6470588235294118,33,0.42727272727272725,4,0.2909090909090909,0.18874773139745918,0.4166666666666667,0.20481927710843373,1.4545454545454546,0.4016393442622951,0.13114754098360656,0.2808002808002808,0.15384615384615385,0.14315460697553356,1,1187
georgia-southern,2.25,24,0.646551724137931,1,0.3793103448275862,0.19676739283204495,0.4230769230769231,0.09881422924901184,0.5263157894736842,0.4827586206896552,0.08620689655172414,0.3568977350720659,0.22580645161290322,0.23857358111501759,1,1204
penn-state,1.4615384615384615,19,0.53125,7,0.140625,0.300443837487197,0.28125,0.15884652981427175,0.8888888888888888,0.5454545454545454,0.23636363636363636,0.21436227224008575,0.40625,0.21887159533073933,1,1336
iowa,0.8888888888888888,23,0.5454545454545454,6,0.23636363636363636,0.21436227224008575,0.40625,0.21887159533073933,1.4615384615384615,0.53125,0.140625,0.300443837487197,0.28125,0.15884652981427175,0,1234
army,1.0588235294117647,27,0.5625,1,0.3392857142857143,0.23270846800258566,0.26666666666666666,0.20132638559924207,0.5333333333333333,0.5263157894736842,0.2631578947368421,0.24667315806556311,0.12903225806451613,0.1866600298656048,1,1119
marist,0.5333333333333333,22,0.5263157894736842,2,0.2631578947368421,0.24667315806556311,0.12903225806451613,0.1866600298656048,1.0588235294117647,0.5625,0.3392857142857143,0.23270846800258566,0.26666666666666666,0.20132638559924207,0,1265
mercer,1.0666666666666667,27,0.5423728813559322,2,0.288135593220339,0.3246533648968549,0.3235294117647059,0.1783166904422254,1.4444444444444444,0.39552238805970147,0.44776119402985076,0.30203545633617856,0.37209302325581395,0.09894459102902374,0,1273
memphis,1.4444444444444444,23,0.39552238805970147,3,0.44776119402985076,0.30203545633617856,0.37209302325581395,0.09894459102902374,1.0666666666666667,0.5423728813559322,0.288135593220339,0.3246533648968549,0.3235294117647059,0.1783166904422254,1,1272
loyola-marymount,1.0769230769230769,17,0.5079365079365079,0,0.15873015873015872,0.351493848857645,0.3870967741935484,0.15738498789346247,1.6,0.58,0.4,0.22463496817671283,0.2916666666666667,0.13743815283122596,0,1258
oregon-state,1.6,19,0.58,8,0.4,0.22463496817671283,0.2916666666666667,0.13743815283122596,1.0769230769230769,0.5079365079365079,0.15873015873015872,0.351493848857645,0.3870967741935484,0.15738498789346247,1,1333
providence,0.55,23,0.5918367346938775,5,0.20408163265306123,0.27406646111682087,0.23076923076923078,0.25562372188139054,1.1818181818181819,0.4661016949152542,0.3389830508474576,0.24682893383613302,0.25806451612903225,0.13729405891163254,0,1344
rhode-island,1.1818181818181819,20,0.4661016949152542,4,0.3389830508474576,0.24682893383613302,0.25806451612903225,0.13729405891163254,0.55,0.5918367346938775,0.20408163265306123,0.27406646111682087,0.23076923076923078,0.25562372188139054,1,1348
villanova,2.4,35,0.6538461538461539,5,0.13846153846153847,0.22156573116691283,0.43333333333333335,0.1245640259093174,0.8888888888888888,0.3671875,0.09375,0.17191977077363899,0.16666666666666666,0.11761630946157868,1,1437
saint-josephs,0.8888888888888888,17,0.3671875,3,0.09375,0.17191977077363899,0.16666666666666666,0.11761630946157868,2.4,0.6538461538461539,0.13846153846153847,0.22156573116691283,0.43333333333333335,0.1245640259093174,0,1386
kansas,1.375,24,0.5909090909090909,3,0.2,0.29925187032418954,0.25,0.20855057351407716,0.5294117647058824,0.375,0.32142857142857145,0.21813224267212,0.3333333333333333,0.20132638559924207,1,1242
syracuse,0.5294117647058824,21,0.375,1,0.32142857142857145,0.21813224267212,0.3333333333333333,0.20132638559924207,1.375,0.5909090909090909,0.2,0.29925187032418954,0.25,0.20855057351407716,0,1393
wright-state,1.4545454545454546,22,0.44166666666666665,1,0.11666666666666667,0.26020961329960246,0.21621621621621623,0.14337851929092804,1.0714285714285714,0.5925925925925926,0.25925925925925924,0.253253605346465,0.18518518518518517,0.18547959724430313,0,1460
western-kentucky,1.0714285714285714,29,0.5925925925925926,6,0.25925925925925924,0.253253605346465,0.18518518518518517,0.18547959724430313,1.4545454545454546,0.44166666666666665,0.11666666666666667,0.26020961329960246,0.21621621621621623,0.14337851929092804,1,1443
ohio-state,1.4615384615384615,25,0.7340425531914894,3,0.2978723404255319,0.24605920799692424,0.25,0.19016968987712113,0.7692307692307693,0.4897959183673469,0.20408163265306123,0.28708133971291866,0.16666666666666666,0.19322235434007135,1,1326
wisconsin,0.7692307692307693,12,0.4897959183673469,1,0.20408163265306123,0.28708133971291866,0.16666666666666666,0.19322235434007135,1.4615384615384615,0.7340425531914894,0.2978723404255319,0.24605920799692424,0.25,0.19016968987712113,0,1458
jacksonville,0.6,25,0.39552238805970147,5,0.1791044776119403,0.27796161482461945,0.35714285714285715,0.16681494661921709,0.6875,0.4435483870967742,0.24193548387096775,0.2002002002002002,0.358974358974359,0.18157058556513844,0,1239
eastern-kentucky,0.6875,27,0.4435483870967742,8,0.24193548387096775,0.2002002002002002,0.358974358974359,0.18157058556513844,0.6,0.39552238805970147,0.1791044776119403,0.27796161482461945,0.35714285714285715,0.16681494661921709,1,1184
bowling-green-state,1.1875,26,0.6271186440677966,4,0.3050847457627119,0.153895479320295,0.28,0.1899335232668566,1.4615384615384615,0.5230769230769231,0.13846153846153847,0.22871664548919948,0.16129032258064516,0.15609990393852066,1,1132
norfolk-state,1.4615384615384615,18,0.5230769230769231,4,0.13846153846153847,0.22871664548919948,0.16129032258064516,0.15609990393852066,1.1875,0.6271186440677966,0.3050847457627119,0.153895479320295,0.28,0.1899335232668566,0,1313
drake,1.0588235294117647,40,0.4342105263157895,3,0.3026315789473684,0.2126044039483675,0.17777777777777778,0.1607413010590015,2.8,0.5,0.1566265060240964,0.24764468371467024,0.23076923076923078,0.09615384615384616,0,1179
wyoming,2.8,37,0.5,8,0.1566265060240964,0.24764468371467024,0.23076923076923078,0.09615384615384616,1.0588235294117647,0.4342105263157895,0.3026315789473684,0.2126044039483675,0.17777777777777778,0.1607413010590015,1,1461
columbia,1.1875,25,0.5725806451612904,3,0.1774193548387097,0.3223726627981947,0.28125,0.186219739292365,1.4444444444444444,0.5,0.3870967741935484,0.20611473720371004,0.32432432432432434,0.10744985673352435,0,1162
albany-ny,1.4444444444444444,23,0.5,1,0.3870967741935484,0.20611473720371004,0.32432432432432434,0.10744985673352435,1.1875,0.5725806451612904,0.1774193548387097,0.3223726627981947,0.28125,0.186219739292365,1,1107
south-florida,0.4117647058823529,20,0.4727272727272727,4,0.16363636363636364,0.22783908864364544,0.25,0.22123893805309733,1.5454545454545454,0.578125,0.15625,0.16167059616032337,0.23076923076923078,0.1377755511022044,0,1378
appalachian-state,1.5454545454545454,21,0.578125,2,0.15625,0.16167059616032337,0.23076923076923078,0.1377755511022044,0.4117647058823529,0.4727272727272727,0.16363636363636364,0.22783908864364544,0.25,0.22123893805309733,1,1111
vermont,0.45454545454545453,18,0.5370370370370371,3,0.35185185185185186,0.30281182408074986,0.26666666666666666,0.14390371533228677,1.5,0.625,0.3076923076923077,0.32388663967611336,0.28,0.16189962223421478,0,1436
bucknell,1.5,22,0.625,3,0.3076923076923077,0.32388663967611336,0.28,0.16189962223421478,0.45454545454545453,0.5370370370370371,0.35185185185185186,0.30281182408074986,0.26666666666666666,0.14390371533228677,1,1137
lamar,0.625,17,0.4732142857142857,2,0.2857142857142857,0.22390516957523873,0.23333333333333334,0.1948368241597662,0.5217391304347826,0.40476190476190477,0.25396825396825395,0.24820378837361204,0.5142857142857142,0.2448892674616695,1,1249
coastal-carolina,0.5217391304347826,23,0.40476190476190477,7,0.25396825396825395,0.24820378837361204,0.5142857142857142,0.2448892674616695,0.625,0.4732142857142857,0.2857142857142857,0.22390516957523873,0.23333333333333334,0.1948368241597662,0,1157
saint-peters,1,28,0.36666666666666664,3,0.13333333333333333,0.2928452579034942,0.3191489361702128,0.08928571428571429,1.3846153846153846,0.4140625,0.28125,0.1914486279514997,0.28205128205128205,0.14699231117141565,0,1389
elon,1.3846153846153846,32,0.4140625,1,0.28125,0.1914486279514997,0.28205128205128205,0.14699231117141565,1,0.36666666666666664,0.13333333333333333,0.2928452579034942,0.3191489361702128,0.08928571428571429,1,1189
bethune-cookman,0.5625,31,0.45652173913043476,1,0.17391304347826086,0.32438478747203575,0.1590909090909091,0.16743407283382167,1.25,0.5079365079365079,0.4603174603174603,0.23926046764545947,0.18421052631578946,0.16413623307345096,0,1126
florida-atlantic,1.25,37,0.5079365079365079,4,0.4603174603174603,0.23926046764545947,0.18421052631578946,0.16413623307345096,0.5625,0.45652173913043476,0.17391304347826086,0.32438478747203575,0.1590909090909091,0.16743407283382167,1,1194
middle-tennessee,0.7777777777777778,24,0.5166666666666667,2,0.31666666666666665,0.2953451043338684,0.3870967741935484,0.20224719101123595,0.9333333333333333,0.5480769230769231,0.36538461538461536,0.3020940611053896,0.22580645161290322,0.19016227180527384,1,1292
florida-gulf-coast,0.9333333333333333,19,0.5480769230769231,1,0.36538461538461536,0.3020940611053896,0.22580645161290322,0.19016227180527384,0.7777777777777778,0.5166666666666667,0.31666666666666665,0.2953451043338684,0.3870967741935484,0.20224719101123595,0,1195
south-alabama,1,27,0.4803921568627451,7,0.17647058823529413,0.21261516654854715,0.18181818181818182,0.2239199157007376,18,0.5522388059701493,0.19402985074626866,0.25378921395840676,0.22857142857142856,0.012800819252432155,0,1375
florida-international,18,27,0.5522388059701493,5,0.19402985074626866,0.25378921395840676,0.22857142857142856,0.012800819252432155,1,0.4803921568627451,0.17647058823529413,0.21261516654854715,0.18181818181818182,0.2239199157007376,1,1198
boston-college,1,27,0.5,4,0.19672131147540983,0.1939729823346034,0.37037037037037035,0.18355359765051396,1.3076923076923077,0.49122807017543857,0.08771929824561403,0.3173458348359178,0.12903225806451613,0.1778872468527641,1,1130
hartford,1.3076923076923077,17,0.49122807017543857,3,0.08771929824561403,0.3173458348359178,0.12903225806451613,0.1778872468527641,1,0.5,0.19672131147540983,0.1939729823346034,0.37037037037037035,0.18355359765051396,0,1216
arkansas,0.5384615384615384,17,0.4,1,0.38181818181818183,0.25249169435215946,0.1891891891891892,0.16009852216748768,1.5833333333333333,0.6071428571428571,0.4107142857142857,0.3499327052489906,0.2916666666666667,0.14940239043824702,0,1116
houston,1.5833333333333333,30,0.6071428571428571,4,0.4107142857142857,0.3499327052489906,0.2916666666666667,0.14940239043824702,0.5384615384615384,0.4,0.38181818181818183,0.25249169435215946,0.1891891891891892,0.16009852216748768,1,1222
cleveland-state,0.5333333333333333,23,0.5185185185185185,7,0.1111111111111111,0.2165506573859242,0.34375,0.19957424161788187,1.1111111111111112,0.4338235294117647,0.19117647058823528,0.18950437317784258,0.41025641025641024,0.10709186101856258,0,1156
kent-state,1.1111111111111112,21,0.4338235294117647,3,0.19117647058823528,0.18950437317784258,0.41025641025641024,0.10709186101856258,0.5333333333333333,0.5185185185185185,0.1111111111111111,0.2165506573859242,0.34375,0.19957424161788187,1,1245
fresno-state,1.125,25,0.6935483870967742,0,0.3225806451612903,0.29696578437701743,0.4782608695652174,0.18248175182481752,0.5294117647058824,0.51,0.38,0.27888446215139445,0.16666666666666666,0.21432173474533536,1,1201
long-beach-state,0.5294117647058824,12,0.51,5,0.38,0.27888446215139445,0.16666666666666666,0.21432173474533536,1.125,0.6935483870967742,0.3225806451612903,0.29696578437701743,0.4782608695652174,0.18248175182481752,0,1253
louisiana-tech,1.4,27,0.6746031746031746,8,0.3333333333333333,0.19808108944599193,0.3793103448275862,0.16527104451300131,0.3333333333333333,0.3898305084745763,0.15254237288135594,0.27061855670103097,0.20588235294117646,0.21418372203712516,1,1256
akron,0.4090909090909091,20,0.42857142857142855,2,0.15873015873015872,0.2261231776257066,0.2857142857142857,0.23564695801199656,0.85,0.546875,0.25,0.24516129032258063,0.4444444444444444,0.21551724137931036,0,1103
marshall,0.85,25,0.546875,5,0.25,0.24516129032258063,0.4444444444444444,0.21551724137931036,0.4090909090909091,0.42857142857142855,0.15873015873015872,0.2261231776257066,0.2857142857142857,0.23564695801199656,1,1267
southeast-missouri-state,1.8,22,0.6545454545454545,2,0.2545454545454545,0.23721275018532245,0.27586206896551724,0.13390465988216388,1.3076923076923077,0.5526315789473685,0.24561403508771928,0.2776813606386671,0.2413793103448276,0.16590096988259317,1,1369
north-carolina-central,1.3076923076923077,21,0.5526315789473685,2,0.24561403508771928,0.2776813606386671,0.2413793103448276,0.16590096988259317,1.8,0.6545454545454545,0.2545454545454545,0.23721275018532245,0.27586206896551724,0.13390465988216388,0,1300
north-florida,1.1333333333333333,28,0.525974025974026,7,0.05194805194805195,0.12598425196850394,0.39473684210526316,0.1592356687898089,0.6,0.4117647058823529,0.029411764705882353,0.09540034071550256,0.3,0.176056338028169,1,1316
morehead-state,0.38095238095238093,16,0.4117647058823529,5,0.13725490196078433,0.3158650394831299,0.2647058823529412,0.2686796315250768,1.0625,0.7037037037037037,0.18518518518518517,0.2662929222144359,0.4074074074074074,0.19646365422396858,0,1287
northern-kentucky,1.0625,25,0.7037037037037037,3,0.18518518518518517,0.2662929222144359,0.4074074074074074,0.19646365422396858,0.38095238095238093,0.4117647058823529,0.13725490196078433,0.3158650394831299,0.2647058823529412,0.2686796315250768,1,1297
saint-francis-pa,1.1111111111111112,21,0.7604166666666666,1,0.20833333333333334,0.27567195037904896,0.10526315789473684,0.2435064935064935,1.5384615384615385,0.6166666666666667,0.18333333333333332,0.27192386131883073,0.27586206896551724,0.1606524962926347,0,1384
stony-brook,1.5384615384615385,17,0.6166666666666667,2,0.18333333333333332,0.27192386131883073,0.27586206896551724,0.1606524962926347,1.1111111111111112,0.7604166666666666,0.20833333333333334,0.27567195037904896,0.10526315789473684,0.2435064935064935,1,1392
texas-southern,0.5555555555555556,31,0.4426229508196721,5,0.2459016393442623,0.19083969465648856,0.23529411764705882,0.20920502092050208,1.2857142857142858,0.5172413793103449,0.1896551724137931,0.19717384160368057,0.11428571428571428,0.17614494212380472,0,1411
toledo,1.2857142857142858,26,0.5172413793103449,4,0.1896551724137931,0.19717384160368057,0.11428571428571428,0.17614494212380472,0.5555555555555556,0.4426229508196721,0.2459016393442623,0.19083969465648856,0.23529411764705882,0.20920502092050208,1,1405
hawaii,1,22,0.3968253968253968,2,0.15873015873015872,0.29116117850953205,0.175,0.11450381679389314,1.3076923076923077,0.5178571428571429,0.39285714285714285,0.2438198442262106,0.26666666666666666,0.16073194856577647,0,1218
utah,1.3076923076923077,33,0.5178571428571429,4,0.39285714285714285,0.2438198442262106,0.26666666666666666,0.16073194856577647,1,0.3968253968253968,0.15873015873015872,0.29116117850953205,0.175,0.11450381679389314,1,1428
old-dominion,1.4545454545454546,20,0.5390625,4,0.09375,0.2591203545857484,0.16129032258064516,0.1408811475409836,1.0625,0.5849056603773585,0.37735849056603776,0.1218274111675127,0.25925925925925924,0.2,0,1330
virginia-commonwealth,1.0625,26,0.5849056603773585,2,0.37735849056603776,0.1218274111675127,0.25925925925925924,0.2,1.4545454545454546,0.5390625,0.09375,0.2591203545857484,0.16129032258064516,0.1408811475409836,1,1433
texas-state,0.36363636363636365,13,0.3220338983050847,1,0.23728813559322035,0.2205071664829107,0.2894736842105263,0.14037774374680959,0.8333333333333334,0.5882352941176471,0.21568627450980393,0.27617951668584584,0.43478260869565216,0.24089935760171308,0,1402
houston-baptist,0.8333333333333334,27,0.5882352941176471,5,0.21568627450980393,0.27617951668584584,0.43478260869565216,0.24089935760171308,0.36363636363636365,0.3220338983050847,0.23728813559322035,0.2205071664829107,0.2894736842105263,0.14037774374680959,1,1223
charlotte,1.8888888888888888,25,0.5409836065573771,1,0.26229508196721313,0.32421479229989864,0.14705882352941177,0.11485451761102604,1.4444444444444444,0.5491803278688525,0.32786885245901637,0.2672903441363181,0.24242424242424243,0.10991695163654129,0,1150
james-madison,1.4444444444444444,29,0.5491803278688525,6,0.32786885245901637,0.2672903441363181,0.24242424242424243,0.10991695163654129,1.8888888888888888,0.5409836065573771,0.26229508196721313,0.32421479229989864,0.14705882352941177,0.11485451761102604,1,1241
princeton,0.9090909090909091,21,0.3770491803278688,2,0.09836065573770492,0.1904064445258147,0.20512820512820512,0.14481305950500264,1.3333333333333333,0.6166666666666667,0.1,0.21652832912306025,0.25,0.15797788309636648,0,1343
miami-fl,1.3333333333333333,31,0.6166666666666667,4,0.1,0.21652832912306025,0.25,0.15797788309636648,0.9090909090909091,0.3770491803278688,0.09836065573770492,0.1904064445258147,0.20512820512820512,0.14481305950500264,1,1274
florida-am,0.46153846153846156,18,0.4298245614035088,5,0.17543859649122806,0.27320208919244676,0.37142857142857144,0.17370390165686797,3.4,0.5153846153846153,0.2,0.20007695267410544,0.45454545454545453,0.06309944472488642,0,1197
murray-state,3.4,22,0.5153846153846153,4,0.2,0.20007695267410544,0.45454545454545453,0.06309944472488642,0.46153846153846156,0.4298245614035088,0.17543859649122806,0.27320208919244676,0.37142857142857144,0.17370390165686797,1,1293
missouri-state,2.7142857142857144,29,0.5564516129032258,2,0.06451612903225806,0.2425222312045271,0.3225806451612903,0.0977107761027359,1,0.3813559322033898,0.13559322033898305,0.14354066985645933,0.23684210526315788,0.09820426487093153,1,1283
south-dakota-state,1,21,0.3813559322033898,3,0.13559322033898305,0.14354066985645933,0.23684210526315788,0.09820426487093153,2.7142857142857144,0.5564516129032258,0.06451612903225806,0.2425222312045271,0.3225806451612903,0.0977107761027359,0,1355
southern-utah,0.8181818181818182,27,0.5566037735849056,1,0.5283018867924528,0.2635228848821082,0.36,0.1377755511022044,0.7058823529411765,0.5098039215686274,0.3137254901960784,0.3673469387755102,0.12903225806451613,0.22135416666666669,1,1381
lipscomb,0.9473684210526315,26,0.6071428571428571,7,0.48214285714285715,0.24525547445255474,0.17647058823529413,0.21017699115044247,0.6190476190476191,0.53125,0.28125,0.28945171166156414,0.23529411764705882,0.21676300578034682,1,1252
tennessee-state,0.6190476190476191,28,0.53125,4,0.28125,0.28945171166156414,0.23529411764705882,0.21676300578034682,0.9473684210526315,0.6071428571428571,0.48214285714285715,0.24525547445255474,0.17647058823529413,0.21017699115044247,0,1398
north-texas,0.6842105263157895,26,0.42105263157894735,0,0.21052631578947367,0.420747188973522,0.5142857142857142,0.2206223873664654,0.7272727272727273,0.41818181818181815,0.34545454545454546,0.249632892804699,0.36585365853658536,0.13440860215053763,0,1317
texas-arlington,0.7272727272727273,17,0.41818181818181815,1,0.34545454545454546,0.249632892804699,0.36585365853658536,0.13440860215053763,0.6842105263157895,0.42105263157894735,0.21052631578947367,0.420747188973522,0.5142857142857142,0.2206223873664654,1,1426
yale,1.1428571428571428,21,0.5086206896551724,3,0.1206896551724138,0.1696113074204947,0.2,0.18324607329842932,2.4444444444444446,0.6640625,0.109375,0.11004126547455295,0.2222222222222222,0.11497189575881452,0,1463
texas-christian,2.4444444444444446,24,0.6640625,4,0.109375,0.11004126547455295,0.2222222222222222,0.11497189575881452,1.1428571428571428,0.5086206896551724,0.1206896551724138,0.1696113074204947,0.2,0.18324607329842932,1,1395
miami-oh,0.9285714285714286,30,0.49242424242424243,1,0.16666666666666666,0.2011313639220616,0.23684210526315788,0.1592356687898089,0.6111111111111112,0.5,0.08955223880597014,0.23377422331590278,0.21052631578947367,0.2023381294964029,1,1275
western-illinois,0.6111111111111112,29,0.5,2,0.08955223880597014,0.23377422331590278,0.21052631578947367,0.2023381294964029,0.9285714285714286,0.49242424242424243,0.16666666666666666,0.2011313639220616,0.23684210526315788,0.1592356687898089,0,1442
san-francisco,0.8571428571428571,18,0.373015873015873,4,0.15873015873015872,0.4246284501061571,0.3023255813953488,0.16835016835016836,0.7142857142857143,0.5,0.5,0.23494860499265788,0.41935483870967744,0.1753507014028056,0,1362
arizona-state,0.7142857142857143,30,0.5,4,0.5,0.23494860499265788,0.41935483870967744,0.1753507014028056,0.8571428571428571,0.373015873015873,0.15873015873015872,0.4246284501061571,0.3023255813953488,0.16835016835016836,1,1113
cal-state-fullerton,2,30,0.5597014925373134,2,0.16417910447761194,0.11734506784011735,0.4666666666666667,0.11013215859030837,1.1818181818181819,0.4152542372881356,0.15254237288135594,0.17100106875667972,0.16666666666666666,0.14527205493924988,1,1168
california-riverside,0.5,33,0.42,1,0.28,0.30656447850716423,0.25806451612903225,0.2914035939776591,2.5,0.37681159420289856,0.2318840579710145,0.3197775460549183,0.32653061224489793,0.09182736455463728,0,1415
